Range	40.0dB	-107.0dBm
Fixed unit	1	gcs	-06.83282	 107.38730	491.0
Mobile unit	2	drone	-07.14406	 106.54141	1976.0
Latitude	Longitude	Rx(dB)	Best unit
-06.58939	 107.43144	 029.2	1
-06.58939	 107.44308	 029.0	1
-06.58939	 107.45469	 028.6	1
-06.58939	 107.46631	 029.0	1
-06.58939	 107.47793	 027.3	1
-06.58939	 107.48955	 027.8	1
-06.58939	 107.50117	 027.9	1
-06.58939	 107.51278	 026.7	1
-06.58939	 107.52440	 027.1	1
-06.58939	 107.53602	 026.9	1
-06.58939	 107.54765	 027.7	1
-06.58939	 107.55927	 026.7	1
-06.58939	 107.57088	 027.5	1
-06.58939	 107.58250	 027.1	1
-06.58939	 107.59412	 026.5	1
-06.58939	 107.60575	 025.5	1
-06.58939	 107.61736	 026.7	1
-06.58939	 107.62898	 026.6	1
-06.58939	 107.64060	 026.3	1
-06.58939	 107.65222	 025.7	1
-06.58939	 107.66383	 025.1	1
-06.58939	 107.67546	 020.1	1
-06.58939	 107.68708	-002.1	1
-06.58939	 107.69870	-013.1	1
-06.58939	 107.71032	-014.1	1
-06.58939	 107.72194	-014.6	1
-06.58939	 107.73355	-017.7	1
-06.58939	 107.74518	-021.0	1
-06.58939	 107.75680	-027.5	1
-06.58939	 107.76842	-033.1	1
-06.58939	 107.78004	-037.0	1
-06.58939	 107.79166	-039.9	1
-06.58939	 107.80327	-042.7	1
-06.58939	 107.81489	-045.4	1
-06.58939	 107.82651	-048.2	1
-06.58939	 107.83813	-047.5	1
-06.58939	 107.84975	-048.7	1
-06.58939	 107.86137	-050.4	1
-06.58939	 107.87299	-050.5	1
-06.58939	 107.88462	-052.0	1
-06.58939	 107.89623	-052.6	1
-06.58939	 107.90784	-052.7	1
-06.58939	 107.91947	-053.2	1
-06.58939	 107.93109	-053.1	1
-06.58939	 107.94271	-053.7	1
-06.58939	 107.95432	-054.5	1
-06.58939	 107.96595	-055.0	1
-06.58939	 107.97755	-054.8	1
-06.58939	 107.98918	-055.6	1
-06.58939	 108.00081	-056.1	1
-06.58939	 108.01243	-056.9	1
-06.58939	 108.02404	-057.1	1
-06.58939	 108.03567	-057.2	1
-06.58939	 108.04729	-057.3	1
-06.58939	 108.05890	-057.8	1
-06.58939	 108.07053	-058.3	1
-06.58939	 108.08215	-058.1	1
-06.58939	 108.09376	-057.7	1
-06.58939	 108.10538	-057.2	1
-06.58939	 108.11700	-056.6	1
-06.58939	 108.12862	-056.0	1
-06.58939	 108.14024	-055.5	1
-06.58939	 108.15186	-055.1	1
-06.58939	 108.16348	-054.9	1
-06.58939	 108.17509	-054.4	1
-06.58939	 108.18671	-053.9	1
-06.58939	 108.19834	-053.5	1
-06.58939	 108.20996	-052.8	1
-06.58939	 108.22158	-052.5	1
-06.58939	 108.23320	-052.2	1
-06.58939	 108.24481	-052.0	1
-06.58939	 108.25643	-051.4	1
-06.58939	 108.26805	-051.3	1
-06.58939	 108.27966	-051.2	1
-06.58939	 108.29130	-050.8	1
-06.58939	 108.30292	-050.6	1
-06.58939	 108.31453	-050.4	1
-06.58939	 108.32616	-050.1	1
-06.58939	 108.33778	-049.8	1
-06.58939	 108.34938	-049.8	1
-06.58939	 108.36101	-049.7	1
-06.58939	 108.37263	-049.4	1
-06.58939	 108.38425	-049.3	1
-06.58939	 108.39587	-049.2	1
-06.58939	 108.40749	-049.4	1
-06.58939	 108.41910	-049.1	1
-06.58939	 108.43073	-049.3	1
-06.58939	 108.44235	-049.3	1
-06.58939	 108.45397	-049.5	1
-06.58939	 108.46558	-049.4	1
-06.58939	 108.47720	-049.5	1
-06.58939	 108.48884	-049.2	1
-06.58939	 108.50044	-049.0	1
-06.58939	 108.51207	-049.0	1
-06.58939	 108.52368	-048.8	1
-06.58939	 108.53530	-048.9	1
-06.60092	 106.23465	-052.5	1
-06.60092	 106.24626	-053.5	1
-06.60092	 106.25788	-051.6	1
-06.60092	 106.26950	-051.1	1
-06.60092	 106.28113	-049.7	1
-06.60092	 106.29274	-047.8	1
-06.60092	 106.30437	-046.7	1
-06.60092	 106.31599	-046.0	1
-06.60092	 106.32760	-045.2	1
-06.60092	 106.33922	-043.8	1
-06.60092	 106.35085	-043.1	1
-06.60092	 106.36246	-042.4	1
-06.60092	 106.37408	-041.5	1
-06.60092	 106.38570	-042.9	1
-06.60092	 106.39732	-044.8	1
-06.60092	 106.40894	-046.1	1
-06.60092	 106.42056	-045.2	1
-06.60092	 106.43217	-044.1	1
-06.60092	 106.44380	-044.0	1
-06.60092	 106.45541	-042.8	1
-06.60092	 106.46704	-042.1	1
-06.60092	 106.47865	-040.8	1
-06.60092	 106.49027	-041.0	1
-06.60092	 106.50189	-040.6	1
-06.60092	 106.51352	-040.2	1
-06.60092	 106.52513	-038.8	1
-06.60092	 106.53676	-039.5	1
-06.60092	 106.54837	-038.6	1
-06.60092	 106.55999	-034.7	1
-06.60092	 106.57160	-034.3	1
-06.60092	 106.58323	-033.4	1
-06.60092	 106.59486	-033.1	1
-06.60092	 106.60646	-030.8	1
-06.60092	 106.61810	-029.3	1
-06.60092	 106.62971	-030.3	1
-06.60092	 106.64133	-032.1	1
-06.60092	 106.65294	-030.7	1
-06.60092	 106.66457	-029.9	1
-06.60092	 106.67619	-029.8	1
-06.60092	 106.68781	-030.0	1
-06.60092	 106.69943	-031.7	1
-06.60092	 106.71104	-031.8	1
-06.60092	 106.72267	-034.8	1
-06.60092	 106.73428	-035.1	1
-06.60092	 106.74590	-035.0	1
-06.60092	 106.75752	-035.1	1
-06.60092	 106.76913	-036.5	1
-06.60092	 106.78076	-038.5	1
-06.60092	 106.79238	-037.1	1
-06.60092	 106.80400	-031.8	1
-06.60092	 106.81562	-028.1	1
-06.60092	 106.82724	-032.6	1
-06.60092	 106.83887	-032.0	1
-06.60092	 106.85048	-030.2	1
-06.60092	 106.86211	-027.3	1
-06.60092	 106.87371	-018.5	1
-06.60092	 106.88535	 015.7	1
-06.60092	 106.89697	 022.7	1
-06.60092	 106.90858	 021.7	1
-06.60092	 106.92020	 026.2	1
-06.60092	 106.93182	 022.1	1
-06.60092	 106.94344	 027.4	1
-06.60092	 106.95506	 027.6	1
-06.60092	 106.96667	 011.6	1
-06.60092	 106.97829	 028.9	1
-06.60092	 106.98991	 005.2	1
-06.60092	 107.00154	 028.5	1
-06.60092	 107.01315	 027.2	1
-06.60092	 107.02477	 024.6	1
-06.60092	 107.03640	 023.9	1
-06.60092	 107.04800	 024.4	1
-06.60092	 107.05963	 023.5	1
-06.60092	 107.07126	 024.5	1
-06.60092	 107.08288	 024.0	1
-06.60092	 107.09449	 024.5	1
-06.60092	 107.10610	 026.0	1
-06.60092	 107.11774	 024.8	1
-06.60092	 107.12935	 026.4	1
-06.60092	 107.14097	 025.1	1
-06.60092	 107.15258	 025.7	1
-06.60092	 107.16421	 026.4	1
-06.60092	 107.17583	 025.8	1
-06.60092	 107.18745	 027.0	1
-06.60092	 107.19907	 026.2	1
-06.60092	 107.21069	 026.4	1
-06.60092	 107.22231	 026.4	1
-06.60092	 107.23392	 027.2	1
-06.60092	 107.24554	 028.0	1
-06.60092	 107.25716	 028.6	1
-06.60092	 107.26878	 028.3	1
-06.60092	 107.28040	 027.4	1
-06.60092	 107.29202	 029.2	1
-06.60092	 107.30364	 029.4	1
-06.60092	 107.31526	 029.4	1
-06.60092	 107.32689	 029.6	1
-06.60092	 107.33849	 028.0	1
-06.60092	 107.35013	 028.6	1
-06.60092	 107.36174	 029.1	1
-06.60092	 107.37336	 029.5	1
-06.60092	 107.38496	 029.6	1
-06.60092	 107.39660	 029.4	1
-06.60092	 107.40821	 029.3	1
-06.60092	 107.41983	 031.0	1
-06.60092	 107.43146	 028.2	1
-06.60092	 107.44308	 028.7	1
-06.60092	 107.45470	 028.2	1
-06.60092	 107.46632	 027.7	1
-06.60092	 107.47794	 027.9	1
-06.60092	 107.48955	 027.9	1
-06.60092	 107.50117	 027.6	1
-06.60092	 107.51280	 028.2	1
-06.60092	 107.52441	 029.5	1
-06.60092	 107.53603	 026.2	1
-06.60092	 107.54765	 027.2	1
-06.60092	 107.55927	 032.2	1
-06.60092	 107.57088	 027.2	1
-06.60092	 107.58250	 025.9	1
-06.60092	 107.59412	 027.4	1
-06.60092	 107.60574	 025.7	1
-06.60092	 107.61737	 025.7	1
-06.60092	 107.62899	 025.6	1
-06.60092	 107.64061	 025.1	1
-06.60092	 107.65222	 026.4	1
-06.60092	 107.66385	 021.3	1
-06.60092	 107.67547	 001.6	1
-06.60092	 107.68709	-009.6	1
-06.60092	 107.69869	-007.5	1
-06.60092	 107.71033	-012.3	1
-06.60092	 107.72195	-016.8	1
-06.60092	 107.73357	-020.6	1
-06.60092	 107.74519	-027.4	1
-06.60092	 107.75681	-033.8	1
-06.60092	 107.76842	-038.4	1
-06.60092	 107.78004	-041.5	1
-06.60092	 107.79166	-044.2	1
-06.60092	 107.80328	-046.8	1
-06.60092	 107.81490	-047.3	1
-06.60092	 107.82652	-048.3	1
-06.60092	 107.83814	-050.2	1
-06.60092	 107.84975	-050.4	1
-06.60092	 107.86138	-051.7	1
-06.60092	 107.87300	-052.0	1
-06.60092	 107.88461	-051.9	1
-06.60092	 107.89624	-052.3	1
-06.60092	 107.90786	-052.7	1
-06.60092	 107.91947	-053.8	1
-06.60092	 107.93109	-054.4	1
-06.60092	 107.94272	-054.7	1
-06.60092	 107.95433	-054.9	1
-06.60092	 107.96596	-055.7	1
-06.60092	 107.97758	-056.5	1
-06.60092	 107.98919	-056.6	1
-06.60092	 108.00082	-056.9	1
-06.60092	 108.01244	-056.9	1
-06.60092	 108.02405	-057.4	1
-06.60092	 108.03568	-057.8	1
-06.60092	 108.04729	-057.6	1
-06.60092	 108.05891	-057.5	1
-06.60092	 108.07053	-056.9	1
-06.60092	 108.08215	-056.2	1
-06.60092	 108.09378	-055.6	1
-06.60092	 108.10538	-055.1	1
-06.60092	 108.11700	-054.9	1
-06.60092	 108.12863	-054.5	1
-06.60092	 108.14025	-054.2	1
-06.60092	 108.15186	-053.6	1
-06.60092	 108.16349	-053.0	1
-06.60092	 108.17510	-052.5	1
-06.60092	 108.18673	-052.2	1
-06.60092	 108.19835	-051.9	1
-06.60092	 108.20997	-051.5	1
-06.60092	 108.22159	-051.0	1
-06.60092	 108.23320	-051.0	1
-06.60092	 108.24483	-050.9	1
-06.60092	 108.25644	-050.5	1
-06.60092	 108.26806	-050.5	1
-06.60092	 108.27967	-050.4	1
-06.60092	 108.29131	-050.0	1
-06.60092	 108.30293	-049.7	1
-06.60092	 108.31454	-049.4	1
-06.60092	 108.32616	-049.2	1
-06.60092	 108.33778	-049.2	1
-06.60092	 108.34940	-049.7	1
-06.60092	 108.36102	-049.8	1
-06.60092	 108.37264	-049.4	1
-06.60092	 108.38425	-049.3	1
-06.60092	 108.39587	-049.3	1
-06.60092	 108.40751	-049.2	1
-06.60092	 108.41912	-049.1	1
-06.60092	 108.43073	-049.0	1
-06.60092	 108.44235	-048.8	1
-06.60092	 108.45398	-048.5	1
-06.60092	 108.46559	-048.3	1
-06.60092	 108.47721	-048.3	1
-06.60092	 108.48885	-048.1	1
-06.60092	 108.50045	-047.9	1
-06.60092	 108.51207	-048.0	1
-06.60092	 108.52369	-047.9	1
-06.60092	 108.53532	-047.9	1
-06.61246	 106.23465	-052.1	1
-06.61246	 106.24626	-053.1	1
-06.61246	 106.25788	-051.3	1
-06.61246	 106.26949	-052.2	1
-06.61246	 106.28112	-051.8	1
-06.61246	 106.29274	-050.5	1
-06.61246	 106.30436	-050.7	1
-06.61246	 106.31598	-048.4	1
-06.61246	 106.32759	-046.2	1
-06.61246	 106.33921	-043.9	1
-06.61246	 106.35083	-042.1	1
-06.61246	 106.36245	-040.6	1
-06.61246	 106.37407	-041.8	1
-06.61246	 106.38569	-043.9	1
-06.61246	 106.39732	-044.4	1
-06.61246	 106.40893	-044.8	1
-06.61246	 106.42055	-043.6	1
-06.61246	 106.43217	-043.6	1
-06.61246	 106.44379	-043.1	1
-06.61246	 106.45540	-043.2	1
-06.61246	 106.46703	-042.8	1
-06.61246	 106.47865	-042.0	1
-06.61246	 106.49026	-042.4	1
-06.61246	 106.50188	-042.9	1
-06.61246	 106.51351	-043.8	1
-06.61246	 106.52512	-041.7	1
-06.61246	 106.53674	-042.4	1
-06.61246	 106.54837	-040.6	1
-06.61246	 106.55999	-035.5	1
-06.61246	 106.57159	-034.4	1
-06.61246	 106.58323	-033.4	1
-06.61246	 106.59485	-034.3	1
-06.61246	 106.60646	-034.7	1
-06.61246	 106.61809	-035.1	1
-06.61246	 106.62970	-033.3	1
-06.61246	 106.64132	-032.5	1
-06.61246	 106.65294	-030.4	1
-06.61246	 106.66456	-029.7	1
-06.61246	 106.67618	-029.6	1
-06.61246	 106.68780	-028.7	1
-06.61246	 106.69942	-027.8	1
-06.61246	 106.71104	-028.8	1
-06.61246	 106.72266	-028.2	1
-06.61246	 106.73427	-030.4	1
-06.61246	 106.74590	-030.5	1
-06.61246	 106.75753	-033.9	1
-06.61246	 106.76913	-033.5	1
-06.61246	 106.78075	-033.1	1
-06.61246	 106.79238	-033.9	1
-06.61246	 106.80399	-034.0	1
-06.61246	 106.81561	-034.5	1
-06.61246	 106.82722	-030.8	1
-06.61246	 106.83886	-024.8	1
-06.61246	 106.85048	-026.5	1
-06.61246	 106.86210	-026.9	1
-06.61246	 106.87372	-019.3	1
-06.61246	 106.88533	-007.1	1
-06.61246	 106.89695	 021.7	1
-06.61246	 106.90857	 022.7	1
-06.61246	 106.92018	 023.4	1
-06.61246	 106.93180	 024.4	1
-06.61246	 106.94343	-007.3	1
-06.61246	 106.95505	 016.6	1
-06.61246	 106.96667	 024.5	1
-06.61246	 106.97829	 016.7	1
-06.61246	 106.98991	 027.3	1
-06.61246	 107.00153	 027.0	1
-06.61246	 107.01314	 024.0	1
-06.61246	 107.02477	 015.1	1
-06.61246	 107.03639	 023.3	1
-06.61246	 107.04800	 024.2	1
-06.61246	 107.05962	 025.1	1
-06.61246	 107.07124	 023.9	1
-06.61246	 107.08287	 025.7	1
-06.61246	 107.09448	 024.7	1
-06.61246	 107.10609	 026.2	1
-06.61246	 107.11773	 024.7	1
-06.61246	 107.12934	 025.2	1
-06.61246	 107.14097	 025.5	1
-06.61246	 107.15257	 026.6	1
-06.61246	 107.16420	 025.6	1
-06.61246	 107.17583	 025.7	1
-06.61246	 107.18744	 026.8	1
-06.61246	 107.19905	 027.9	1
-06.61246	 107.21068	 027.4	1
-06.61246	 107.22230	 027.5	1
-06.61246	 107.23392	 027.4	1
-06.61246	 107.24554	 027.2	1
-06.61246	 107.25716	 028.4	1
-06.61246	 107.26878	 028.8	1
-06.61246	 107.28040	 029.2	1
-06.61246	 107.29201	 029.3	1
-06.61246	 107.30363	 028.1	1
-06.61246	 107.31525	 028.3	1
-06.61246	 107.32687	 029.5	1
-06.61246	 107.33849	 028.4	1
-06.61246	 107.35011	 029.1	1
-06.61246	 107.36174	 028.5	1
-06.61246	 107.37336	 028.6	1
-06.61246	 107.38498	 028.6	1
-06.61246	 107.39659	 031.3	1
-06.61246	 107.40821	 031.3	1
-06.61246	 107.41984	 031.3	1
-06.61246	 107.43145	 029.1	1
-06.61246	 107.44307	 030.1	1
-06.61246	 107.45468	 030.0	1
-06.61246	 107.46631	 028.1	1
-06.61246	 107.47792	 029.2	1
-06.61246	 107.48954	 028.1	1
-06.61246	 107.50117	 028.9	1
-06.61246	 107.51279	 030.2	1
-06.61246	 107.52441	 024.1	1
-06.61246	 107.53603	 031.1	1
-06.61246	 107.54765	 032.5	1
-06.61246	 107.55927	 031.8	1
-06.61246	 107.57088	 028.0	1
-06.61246	 107.58251	 027.3	1
-06.61246	 107.59412	 027.3	1
-06.61246	 107.60574	 027.0	1
-06.61246	 107.61736	 027.2	1
-06.61246	 107.62897	 025.3	1
-06.61246	 107.64059	 025.9	1
-06.61246	 107.65223	 025.5	1
-06.61246	 107.66383	 014.6	1
-06.61246	 107.67545	 007.5	1
-06.61246	 107.68708	 008.1	1
-06.61246	 107.69870	-005.9	1
-06.61246	 107.71032	-013.9	1
-06.61246	 107.72194	-022.1	1
-06.61246	 107.73356	-028.3	1
-06.61246	 107.74517	-035.3	1
-06.61246	 107.75680	-039.2	1
-06.61246	 107.76842	-041.4	1
-06.61246	 107.78004	-044.9	1
-06.61246	 107.79166	-045.8	1
-06.61246	 107.80328	-046.5	1
-06.61246	 107.81490	-049.4	1
-06.61246	 107.82652	-049.8	1
-06.61246	 107.83814	-051.2	1
-06.61246	 107.84975	-051.8	1
-06.61246	 107.86137	-052.0	1
-06.61246	 107.87300	-051.9	1
-06.61246	 107.88461	-052.1	1
-06.61246	 107.89622	-053.6	1
-06.61246	 107.90784	-053.9	1
-06.61246	 107.91948	-053.8	1
-06.61246	 107.93110	-054.9	1
-06.61246	 107.94270	-055.6	1
-06.61246	 107.95432	-056.5	1
-06.61246	 107.96595	-056.5	1
-06.61246	 107.97757	-056.6	1
-06.61246	 107.98919	-057.0	1
-06.61246	 108.00081	-057.4	1
-06.61246	 108.01243	-057.4	1
-06.61246	 108.02404	-057.1	1
-06.61246	 108.03566	-056.6	1
-06.61246	 108.04728	-055.9	1
-06.61246	 108.05890	-055.2	1
-06.61246	 108.07052	-054.6	1
-06.61246	 108.08215	-054.3	1
-06.61246	 108.09377	-054.1	1
-06.61246	 108.10538	-053.6	1
-06.61246	 108.11700	-053.1	1
-06.61246	 108.12862	-052.5	1
-06.61246	 108.14024	-052.0	1
-06.61246	 108.15186	-051.7	1
-06.61246	 108.16348	-051.3	1
-06.61246	 108.17509	-051.1	1
-06.61246	 108.18671	-050.8	1
-06.61246	 108.19835	-050.6	1
-06.61246	 108.20995	-050.2	1
-06.61246	 108.22157	-050.1	1
-06.61246	 108.23319	-050.1	1
-06.61246	 108.24482	-049.7	1
-06.61246	 108.25644	-049.4	1
-06.61246	 108.26806	-049.3	1
-06.61246	 108.27966	-049.2	1
-06.61246	 108.29130	-049.1	1
-06.61246	 108.30291	-049.2	1
-06.61246	 108.31453	-049.3	1
-06.61246	 108.32616	-049.4	1
-06.61246	 108.33778	-049.1	1
-06.61246	 108.34940	-049.2	1
-06.61246	 108.36100	-049.0	1
-06.61246	 108.37263	-049.0	1
-06.61246	 108.38425	-049.1	1
-06.61246	 108.39587	-048.6	1
-06.61246	 108.40749	-048.2	1
-06.61246	 108.41911	-047.6	1
-06.61246	 108.43073	-047.8	1
-06.61246	 108.44234	-047.4	1
-06.61246	 108.45396	-047.2	1
-06.61246	 108.46558	-047.3	1
-06.61246	 108.47720	-047.4	1
-06.61246	 108.48882	-047.3	1
-06.61246	 108.50044	-045.8	1
-06.61246	 108.51206	-046.0	1
-06.61246	 108.52368	-046.4	1
-06.61246	 108.53531	-046.4	1
-06.62400	 106.23465	-054.6	1
-06.62400	 106.24627	-053.9	1
-06.62400	 106.25788	-053.7	1
-06.62400	 106.26949	-052.5	1
-06.62400	 106.28113	-051.9	1
-06.62400	 106.29273	-052.1	1
-06.62400	 106.30436	-050.4	1
-06.62400	 106.31598	-049.1	1
-06.62400	 106.32760	-047.3	1
-06.62400	 106.33922	-045.9	1
-06.62400	 106.35085	-043.6	1
-06.62400	 106.36246	-042.7	1
-06.62400	 106.37408	-043.1	1
-06.62400	 106.38570	-044.8	1
-06.62400	 106.39732	-046.0	1
-06.62400	 106.40894	-045.1	1
-06.62400	 106.42056	-043.5	1
-06.62400	 106.43217	-042.9	1
-06.62400	 106.44380	-042.4	1
-06.62400	 106.45541	-041.4	1
-06.62400	 106.46704	-040.5	1
-06.62400	 106.47866	-039.6	1
-06.62400	 106.49028	-041.4	1
-06.62400	 106.50190	-043.3	1
-06.62400	 106.51352	-043.6	1
-06.62400	 106.52513	-042.8	1
-06.62400	 106.53674	-043.2	1
-06.62400	 106.54837	-043.6	1
-06.62400	 106.56000	-040.5	1
-06.62400	 106.57161	-038.5	1
-06.62400	 106.58324	-038.4	1
-06.62400	 106.59484	-037.6	1
-06.62400	 106.60647	-037.2	1
-06.62400	 106.61809	-036.8	1
-06.62400	 106.62971	-036.8	1
-06.62400	 106.64133	-036.1	1
-06.62400	 106.65295	-034.1	1
-06.62400	 106.66457	-032.0	1
-06.62400	 106.67619	-031.1	1
-06.62400	 106.68781	-027.8	1
-06.62400	 106.69942	-026.7	1
-06.62400	 106.71105	-026.3	1
-06.62400	 106.72266	-026.3	1
-06.62400	 106.73428	-025.6	1
-06.62400	 106.74590	-026.0	1
-06.62400	 106.75752	-025.3	1
-06.62400	 106.76914	-028.2	1
-06.62400	 106.78076	-028.8	1
-06.62400	 106.79239	-031.8	1
-06.62400	 106.80400	-031.4	1
-06.62400	 106.81563	-029.3	1
-06.62400	 106.82723	-031.4	1
-06.62400	 106.83887	-032.9	1
-06.62400	 106.85048	-030.7	1
-06.62400	 106.86209	-019.2	1
-06.62400	 106.87372	 016.1	1
-06.62400	 106.88533	-013.3	1
-06.62400	 106.89697	 022.9	1
-06.62400	 106.90858	 022.8	1
-06.62400	 106.92020	 023.1	1
-06.62400	 106.93182	 024.9	1
-06.62400	 106.94344	 026.4	1
-06.62400	 106.95506	-007.2	1
-06.62400	 106.96667	 029.0	1
-06.62400	 106.97829	 022.9	1
-06.62400	 106.98991	 023.0	1
-06.62400	 107.00154	 021.5	1
-06.62400	 107.01315	 019.7	1
-06.62400	 107.02477	 023.0	1
-06.62400	 107.03640	 017.9	1
-06.62400	 107.04801	 027.5	1
-06.62400	 107.05963	 024.9	1
-06.62400	 107.07125	 024.5	1
-06.62400	 107.08288	 025.1	1
-06.62400	 107.09449	 024.7	1
-06.62400	 107.10611	 025.4	1
-06.62400	 107.11772	 025.0	1
-06.62400	 107.12935	 026.8	1
-06.62400	 107.14097	 025.3	1
-06.62400	 107.15259	 026.0	1
-06.62400	 107.16422	 027.5	1
-06.62400	 107.17583	 027.2	1
-06.62400	 107.18744	 028.3	1
-06.62400	 107.19907	 027.3	1
-06.62400	 107.21069	 027.1	1
-06.62400	 107.22231	 028.4	1
-06.62400	 107.23392	 028.3	1
-06.62400	 107.24554	 029.1	1
-06.62400	 107.25717	 027.7	1
-06.62400	 107.26878	 028.2	1
-06.62400	 107.28040	 028.6	1
-06.62400	 107.29202	 029.7	1
-06.62400	 107.30364	 030.1	1
-06.62400	 107.31526	 030.3	1
-06.62400	 107.32688	 029.1	1
-06.62400	 107.33849	 028.8	1
-06.62400	 107.35011	 028.9	1
-06.62400	 107.36175	 030.5	1
-06.62400	 107.37335	 030.3	1
-06.62400	 107.38498	 029.1	1
-06.62400	 107.39659	 030.6	1
-06.62400	 107.40822	 027.4	1
-06.62400	 107.41984	 031.2	1
-06.62400	 107.43146	 029.9	1
-06.62400	 107.44308	 029.8	1
-06.62400	 107.45469	 031.2	1
-06.62400	 107.46632	 029.1	1
-06.62400	 107.47793	 028.3	1
-06.62400	 107.48955	 029.6	1
-06.62400	 107.50117	 028.4	1
-06.62400	 107.51279	 031.4	1
-06.62400	 107.52441	 034.4	1
-06.62400	 107.53603	 033.6	1
-06.62400	 107.54765	 029.5	1
-06.62400	 107.55927	 027.9	1
-06.62400	 107.57089	 028.3	1
-06.62400	 107.58251	 028.1	1
-06.62400	 107.59413	 026.9	1
-06.62400	 107.60575	 026.1	1
-06.62400	 107.61736	 025.7	1
-06.62400	 107.62899	 025.5	1
-06.62400	 107.64061	 026.8	1
-06.62400	 107.65222	 025.1	1
-06.62400	 107.66385	 025.2	1
-06.62400	 107.67547	 025.3	1
-06.62400	 107.68709	 009.8	1
-06.62400	 107.69871	-000.6	1
-06.62400	 107.71033	-018.9	1
-06.62400	 107.72195	-027.5	1
-06.62400	 107.73357	-033.6	1
-06.62400	 107.74518	-039.5	1
-06.62400	 107.75681	-042.8	1
-06.62400	 107.76842	-044.2	1
-06.62400	 107.78004	-045.8	1
-06.62400	 107.79166	-047.4	1
-06.62400	 107.80328	-047.7	1
-06.62400	 107.81489	-050.7	1
-06.62400	 107.82652	-050.7	1
-06.62400	 107.83813	-051.5	1
-06.62400	 107.84975	-051.8	1
-06.62400	 107.86137	-051.7	1
-06.62400	 107.87300	-052.7	1
-06.62400	 107.88463	-053.4	1
-06.62400	 107.89623	-053.7	1
-06.62400	 107.90786	-055.0	1
-06.62400	 107.91948	-055.3	1
-06.62400	 107.93110	-056.3	1
-06.62400	 107.94271	-056.4	1
-06.62400	 107.95434	-056.8	1
-06.62400	 107.96596	-057.2	1
-06.62400	 107.97758	-057.3	1
-06.62400	 107.98919	-056.8	1
-06.62400	 108.00082	-056.4	1
-06.62400	 108.01244	-055.5	1
-06.62400	 108.02406	-054.8	1
-06.62400	 108.03568	-054.3	1
-06.62400	 108.04729	-054.0	1
-06.62400	 108.05891	-053.5	1
-06.62400	 108.07053	-053.0	1
-06.62400	 108.08215	-052.4	1
-06.62400	 108.09377	-051.9	1
-06.62400	 108.10538	-051.5	1
-06.62400	 108.11700	-051.1	1
-06.62400	 108.12862	-050.8	1
-06.62400	 108.14024	-050.6	1
-06.62400	 108.15186	-050.3	1
-06.62400	 108.16349	-049.9	1
-06.62400	 108.17511	-049.8	1
-06.62400	 108.18672	-049.6	1
-06.62400	 108.19835	-049.6	1
-06.62400	 108.20996	-049.4	1
-06.62400	 108.22159	-049.2	1
-06.62400	 108.23320	-049.0	1
-06.62400	 108.24483	-048.9	1
-06.62400	 108.25644	-049.0	1
-06.62400	 108.26806	-049.1	1
-06.62400	 108.27968	-049.1	1
-06.62400	 108.29130	-049.1	1
-06.62400	 108.30292	-048.9	1
-06.62400	 108.31453	-049.0	1
-06.62400	 108.32616	-048.9	1
-06.62400	 108.33778	-048.5	1
-06.62400	 108.34940	-048.5	1
-06.62400	 108.36102	-048.1	1
-06.62400	 108.37264	-047.6	1
-06.62400	 108.38426	-047.3	1
-06.62400	 108.39587	-047.2	1
-06.62400	 108.40750	-047.0	1
-06.62400	 108.41911	-046.8	1
-06.62400	 108.43073	-046.6	1
-06.62400	 108.44235	-045.0	1
-06.62400	 108.45398	-045.2	1
-06.62400	 108.46560	-045.6	1
-06.62400	 108.47722	-045.6	1
-06.62400	 108.48883	-045.7	1
-06.62400	 108.50045	-045.8	1
-06.62400	 108.51207	-046.1	1
-06.62400	 108.52369	-046.2	1
-06.62400	 108.53531	-046.8	1
-06.63553	 106.23465	-056.7	1
-06.63553	 106.24626	-056.1	1
-06.63553	 106.25787	-055.5	1
-06.63553	 106.26950	-055.4	1
-06.63553	 106.28112	-055.2	1
-06.63553	 106.29273	-054.7	1
-06.63553	 106.30435	-053.6	1
-06.63553	 106.31597	-053.1	1
-06.63553	 106.32759	-051.7	1
-06.63553	 106.33922	-050.4	1
-06.63553	 106.35084	-049.4	1
-06.63553	 106.36245	-047.2	1
-06.63553	 106.37407	-047.4	1
-06.63553	 106.38568	-047.1	1
-06.63553	 106.39731	-045.7	1
-06.63553	 106.40894	-045.5	1
-06.63553	 106.42056	-044.8	1
-06.63553	 106.43217	-043.7	1
-06.63553	 106.44379	-041.9	1
-06.63553	 106.45541	-043.0	1
-06.63553	 106.46703	-040.9	1
-06.63553	 106.47865	-040.2	1
-06.63553	 106.49026	-041.3	1
-06.63553	 106.50188	-041.5	1
-06.63553	 106.51351	-040.3	1
-06.63553	 106.52513	-040.6	1
-06.63553	 106.53674	-041.6	1
-06.63553	 106.54836	-042.6	1
